Time	#DestinationIp	Send Tcp throughput	Number of Lost Pkts	Number of Tx Pkts
1.125		7.0.0.2		0			0			39
1.13		1.0.0.2		0			0			39
1.13		7.0.0.2		0			0			39
1.135		1.0.0.2		0			0			40
1.135		7.0.0.2		0			0			40
1.14		1.0.0.2		0			0			40
1.14		7.0.0.2		0			0			40
1.145		1.0.0.2		0			0			41
1.145		7.0.0.2		0			0			41
1.15		1.0.0.2		0			0			41
1.15		7.0.0.2		0			0			41
1.155		1.0.0.2		0			0			42
1.155		7.0.0.2		0			0			42
1.16		1.0.0.2		0			0			42
1.16		7.0.0.2		0			0			42
1.165		1.0.0.2		0			0			43
1.165		7.0.0.2		0			0			43
1.17		1.0.0.2		0			0			43
1.17		7.0.0.2		0			0			43
1.175		1.0.0.2		0			0			44
1.175		7.0.0.2		0			0			44
1.18		1.0.0.2		0			0			44
1.18		7.0.0.2		0			0			44
1.185		1.0.0.2		0			0			45
1.185		7.0.0.2		0			0			45
1.19		1.0.0.2		0			0			45
1.19		7.0.0.2		0			0			45
1.195		1.0.0.2		0			0			46
1.195		7.0.0.2		0			0			46
1.2		1.0.0.2		0			0			46
1.2		7.0.0.2		0			0			46
1.205		1.0.0.2		0			0			47
1.205		7.0.0.2		0			0			47
1.21		1.0.0.2		0			0			47
1.21		7.0.0.2		0			0			47
1.215		1.0.0.2		0			0			48
1.215		7.0.0.2		0			0			48
1.22		1.0.0.2		0			0			48
1.22		7.0.0.2		0			0			48
1.225		1.0.0.2		0			0			49
1.225		7.0.0.2		0			0			49
1.23		1.0.0.2		0			0			49
1.23		7.0.0.2		0			0			49
1.235		1.0.0.2		0			0			50
1.235		7.0.0.2		0			0			50
1.24		1.0.0.2		0			0			50
1.24		7.0.0.2		0			0			50
1.245		1.0.0.2		0			0			51
1.245		7.0.0.2		0			0			51
1.25		1.0.0.2		0			0			51
1.25		7.0.0.2		0			0			51
1.255		1.0.0.2		0			0			52
1.255		7.0.0.2		0			0			52
1.26		1.0.0.2		0			0			52
1.26		7.0.0.2		0			0			52
1.265		1.0.0.2		0			0			53
1.265		7.0.0.2		0			0			53
1.27		1.0.0.2		0			0			53
1.27		7.0.0.2		0			0			53
1.275		1.0.0.2		0			0			54
1.275		7.0.0.2		0			0			54
1.28		1.0.0.2		0			0			54
1.28		7.0.0.2		0			0			54
1.285		1.0.0.2		0			0			55
1.285		7.0.0.2		0			0			55
1.29		1.0.0.2		0			0			55
1.29		7.0.0.2		0			0			55
1.295		1.0.0.2		0			0			56
1.295		7.0.0.2		0			0			56
1.3		1.0.0.2		0			0			56
1.3		7.0.0.2		0			0			56
1.305		1.0.0.2		0			0			57
1.305		7.0.0.2		0			0			57
1.31		1.0.0.2		0			0			57
1.31		7.0.0.2		0			0			57
1.315		1.0.0.2		0			0			58
1.315		7.0.0.2		0			0			58
1.32		1.0.0.2		0			0			58
1.32		7.0.0.2		0			0			58
1.325		1.0.0.2		0			0			59
1.325		7.0.0.2		0			0			59
1.33		1.0.0.2		0			0			59
1.33		7.0.0.2		0			0			59
1.335		1.0.0.2		0			0			60
1.335		7.0.0.2		0			0			60
1.34		1.0.0.2		0			0			60
1.34		7.0.0.2		0			0			60
1.345		1.0.0.2		0			0			61
1.345		7.0.0.2		0			0			61
1.35		1.0.0.2		0			0			61
1.35		7.0.0.2		0			0			61
1.355		1.0.0.2		0			0			62
1.355		7.0.0.2		0			0			62
1.36		1.0.0.2		0			0			62
1.36		7.0.0.2		0			0			62
1.365		1.0.0.2		0			0			63
1.365		7.0.0.2		0			0			63
1.37		1.0.0.2		0			0			63
1.37		7.0.0.2		0			0			63
1.375		1.0.0.2		0			0			64
1.375		7.0.0.2		0			0			64
1.38		1.0.0.2		0			0			64
1.38		7.0.0.2		0			0			64
1.385		1.0.0.2		0			0			65
1.385		7.0.0.2		0			0			65
1.39		1.0.0.2		0			0			65
1.39		7.0.0.2		0			0			65
1.395		1.0.0.2		0			0			66
1.395		7.0.0.2		0			0			66
1.4		1.0.0.2		0			0			66
1.4		7.0.0.2		0			0			66
1.405		1.0.0.2		0			0			67
1.405		7.0.0.2		0			0			67
1.41		1.0.0.2		0			0			67
1.41		7.0.0.2		0			0			67
1.415		1.0.0.2		0			0			68
1.415		7.0.0.2		0			0			68
1.42		1.0.0.2		0			0			68
1.42		7.0.0.2		0			0			68
1.425		1.0.0.2		0			0			69
1.425		7.0.0.2		0			0			69
1.43		1.0.0.2		0			0			69
1.43		7.0.0.2		0			0			69
1.435		1.0.0.2		0			0			70
1.435		7.0.0.2		0			0			70
1.44		1.0.0.2		0			0			70
1.44		7.0.0.2		0			0			70
1.445		1.0.0.2		0			0			71
1.445		7.0.0.2		0			0			71
1.45		1.0.0.2		0			0			71
1.45		7.0.0.2		0			0			71
1.455		1.0.0.2		0			0			72
1.455		7.0.0.2		0			0			72
1.46		1.0.0.2		0			0			72
1.46		7.0.0.2		0			0			72
1.465		1.0.0.2		0			0			73
1.465		7.0.0.2		0			0			73
1.47		1.0.0.2		0			0			73
1.47		7.0.0.2		0			0			73
1.475		1.0.0.2		0			0			74
