% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
20157	2	1	5	0	28	2196	0	1	0
20167	2	1	5	0	28	2196	0	1	0
20177	2	1	5	0	28	2196	0	1	0
20187	2	1	5	0	28	2196	0	1	0
20197	2	1	5	0	28	2196	0	1	0
20207	2	1	5	0	28	2196	0	1	0
20209	2	1	5	0	28	2196	0	1	0
20217	2	1	5	0	28	2196	0	1	0
20227	2	1	5	0	28	2196	0	1	0
20237	2	1	5	0	28	2196	0	1	0
20247	2	1	5	0	28	2196	0	1	0
20257	2	1	5	0	28	2196	0	1	0
20267	2	1	5	0	28	2196	0	1	0
20277	2	1	5	0	28	2196	0	1	0
20287	2	1	5	0	28	2196	0	1	0
20297	2	1	5	0	28	2196	0	1	0
20307	2	1	5	0	28	2196	0	1	0
20317	2	1	5	0	28	2196	0	1	0
20327	2	1	5	0	28	2196	0	1	0
20337	2	1	5	0	28	2196	0	1	0
20347	2	1	5	0	28	2196	0	1	0
20357	2	1	5	0	28	2196	0	1	0
20367	2	1	5	0	28	2196	0	1	0
20369	2	1	5	0	28	2196	0	1	0
20377	2	1	5	0	28	2196	0	1	0
20387	2	1	5	0	28	2196	0	1	0
20397	2	1	5	0	28	2196	0	1	0
20407	2	1	5	0	28	2196	0	1	0
20417	2	1	5	0	28	2196	0	1	0
20427	2	1	5	0	28	2196	0	1	0
20437	2	1	5	0	28	2196	0	1	0
20447	2	1	5	0	28	2196	0	1	0
20449	2	1	5	0	28	2196	0	1	0
20457	2	1	5	0	28	2196	0	1	0
20467	2	1	5	0	28	2196	0	1	0
20477	2	1	5	0	28	2196	0	1	0
20487	2	1	5	0	28	2196	0	1	0
20497	2	1	5	0	28	2196	0	1	0
20507	2	1	5	0	28	2196	0	1	0
20517	2	1	5	0	28	2196	0	1	0
20527	2	1	5	0	28	2196	0	1	0
20537	2	1	5	0	28	2196	0	1	0
20547	2	1	5	0	28	2196	0	1	0
20557	2	1	5	0	28	2196	0	1	0
20567	2	1	5	0	28	2196	0	1	0
20577	2	1	5	0	28	2196	0	1	0
20587	2	1	5	0	28	2196	0	1	0
20597	2	1	5	0	28	2196	0	1	0
20607	2	1	5	0	28	2196	0	1	0
20609	2	1	5	0	28	2196	0	1	0
20617	2	1	5	0	28	2196	0	1	0
20627	2	1	5	0	28	2196	0	1	0
20637	2	1	5	0	28	2196	0	1	0
20647	2	1	5	0	28	2196	0	1	0
20657	2	1	5	0	28	2196	0	1	0
20667	2	1	5	0	28	2196	0	1	0
20677	2	1	5	0	28	2196	0	1	0
20687	2	1	5	0	28	2196	0	1	0
20697	2	1	5	0	28	2196	0	1	0
20707	2	1	5	0	28	2196	0	1	0
20717	2	1	5	0	28	2196	0	1	0
20727	2	1	5	0	28	2196	0	1	0
20737	2	1	5	0	28	2196	0	1	0
20747	2	1	5	0	28	2196	0	1	0
20757	2	1	5	0	28	2196	0	1	0
20767	2	1	5	0	28	2196	0	1	0
20777	2	1	5	0	28	2196	0	1	0
20787	2	1	5	0	28	2196	0	1	0
20797	2	1	5	0	28	2196	0	1	0
20807	2	1	5	0	28	2196	0	1	0
20817	2	1	5	0	28	2196	0	1	0
20827	2	1	5	0	28	2196	0	1	0
20837	2	1	5	0	28	2196	0	1	0
20847	2	1	5	0	28	2196	0	1	0
20849	2	1	5	0	28	2196	0	1	0
20857	2	1	5	0	28	2196	0	1	0
20867	2	1	5	0	28	2196	0	1	0
20877	2	1	5	0	28	2196	0	1	0
20887	2	1	5	0	28	2196	0	1	0
20897	2	1	5	0	28	2196	0	1	0
20907	2	1	5	0	28	2196	0	1	0
20917	2	1	5	0	28	2196	0	1	0
20927	2	1	5	0	28	2196	0	1	0
20929	2	1	5	0	28	2196	0	1	0
20937	2	1	5	0	28	2196	0	1	0
20947	2	1	5	0	28	2196	0	1	0
20957	2	1	5	0	28	2196	0	1	0
20967	2	1	5	0	28	2196	0	1	0
20977	2	1	5	0	28	2196	0	1	0
20987	2	1	5	0	28	2196	0	1	0
20997	2	1	5	0	28	2196	0	1	0
21007	2	1	5	0	28	2196	0	1	0
21009	2	1	5	0	28	2196	0	1	0
21017	2	1	5	0	28	2196	0	1	0
21027	2	1	5	0	28	2196	0	1	0
21037	2	1	5	0	28	2196	0	1	0
21047	2	1	5	0	28	2196	0	1	0
21057	2	1	5	0	28	2196	0	1	0
21067	2	1	5	0	28	2196	0	1	0
21077	2	1	5	0	28	2196	0	1	0
21087	2	1	5	0	28	2196	0	1	0
21089	2	1	5	0	28	2196	0	1	0
21097	2	1	5	0	28	2196	0	1	0
21107	2	1	5	0	28	2196	0	1	0
21117	2	1	5	0	28	2196	0	1	0
21127	2	1	5	0	28	2196	0	1	0
21137	2	1	5	0	28	2196	0	1	0
21147	2	1	5	0	28	2196	0	1	0
21157	2	1	5	0	28	2196	0	1	0
21167	2	1	5	0	28	2196	0	1	0
21177	2	1	5	0	28	2196	0	1	0
21187	2	1	5	0	28	2196	0	1	0
21197	2	1	5	0	28	2196	0	1	0
21207	2	1	5	0	28	2196	0	1	0
21217	2	1	5	0	28	2196	0	1	0
21227	2	1	5	0	28	2196	0	1	0
21237	2	1	5	0	28	2196	0	1	0
21247	2	1	5	0	28	2196	0	1	0
21257	2	1	5	0	28	2196	0	1	0
21267	2	1	5	0	28	2196	0	1	0
21277	2	1	5	0	28	2196	0	1	0
21287	2	1	5	0	28	2196	0	1	0
21297	2	1	5	0	28	2196	0	1	0
21307	2	1	5	0	28	2196	0	1	0
21317	2	1	5	0	28	2196	0	1	0
21327	2	1	5	0	28	2196	0	1	0
21329	2	1	5	0	28	2196	0	1	0
21337	2	1	5	0	28	2196	0	1	0
21347	2	1	5	0	28	2196	0	1	0
21357	2	1	5	0	28	2196	0	1	0
21367	2	1	5	0	28	2196	0	1	0
21377	2	1	5	0	28	2196	0	1	0
21387	2	1	5	0	28	2196	0	1	0
21397	2	1	5	0	28	2196	0	1	0
21407	2	1	5	0	28	2196	0	1	0
21409	2	1	5	0	28	2196	0	1	0
21417	2	1	5	0	28	2196	0	1	0
21427	2	1	5	0	28	2196	0	1	0
21437	2	1	5	0	28	2196	0	1	0
21447	2	1	5	0	28	2196	0	1	0
21457	2	1	5	0	28	2196	0	1	0
21467	2	1	5	0	28	2196	0	1	0
21477	2	1	5	0	28	2196	0	1	0
21487	2	1	5	0	28	2196	0	1	0
21497	2	1	5	0	28	2196	0	1	0
21507	2	1	5	0	28	2196	0	1	0
21517	2	1	5	0	28	2196	0	1	0
21527	2	1	5	0	28	2196	0	1	0
21537	2	1	5	0	28	2196	0	1	0
21547	2	1	5	0	28	2196	0	1	0
21557	2	1	5	0	28	2196	0	1	0
21567	2	1	5	0	28	2196	0	1	0
21569	2	1	5	0	28	2196	0	1	0
21577	2	1	5	0	28	2196	0	1	0
21587	2	1	5	0	28	2196	0	1	0
21597	2	1	5	0	28	2196	0	1	0
21607	2	1	5	0	28	2196	0	1	0
21609	2	1	5	0	28	2196	0	1	0
21617	2	1	5	0	28	2196	0	1	0
21627	2	1	5	0	28	2196	0	1	0
21637	2	1	5	0	28	2196	0	1	0
21647	2	1	5	0	28	2196	0	1	0
21657	2	1	5	0	28	2196	0	1	0
21667	2	1	5	0	28	2196	0	1	0
21677	2	1	5	0	28	2196	0	1	0
21687	2	1	5	0	28	2196	0	1	0
21697	2	1	5	0	28	2196	0	1	0
21707	2	1	5	0	28	2196	0	1	0
21717	2	1	5	0	28	2196	0	1	0
21727	2	1	5	0	28	2196	0	1	0
21737	2	1	5	0	28	2196	0	1	0
21747	2	1	5	0	28	2196	0	1	0
21757	2	1	5	0	28	2196	0	1	0
21767	2	1	5	0	28	2196	0	1	0
21777	2	1	5	0	28	2196	0	1	0
21787	2	1	5	0	28	2196	0	1	0
21797	2	1	5	0	28	2196	0	1	0
21807	2	1	5	0	28	2196	0	1	0
21810	2	1	5	0	28	2196	0	1	0
21817	2	1	5	0	28	2196	0	1	0
21827	2	1	5	0	28	2196	0	1	0
21837	2	1	5	0	28	2196	0	1	0
21847	2	1	5	0	28	2196	0	1	0
21857	2	1	5	0	28	2196	0	1	0
21867	2	1	5	0	28	2196	0	1	0
21877	2	1	5	0	28	2196	0	1	0
21887	2	1	5	0	28	2196	0	1	0
21889	2	1	5	0	28	2196	0	1	0
21897	2	1	5	0	28	2196	0	1	0
21907	2	1	5	0	28	2196	0	1	0
21917	2	1	5	0	28	2196	0	1	0
21927	2	1	5	0	28	2196	0	1	0
21937	2	1	5	0	28	2196	0	1	0
21947	2	1	5	0	28	2196	0	1	0
21957	2	1	5	0	28	2196	0	1	0
21967	2	1	5	0	28	2196	0	1	0
21977	2	1	5	0	28	2196	0	1	0
21987	2	1	5	0	28	2196	0	1	0
21997	2	1	5	0	28	2196	0	1	0
22007	2	1	5	0	28	2196	0	1	0
22017	2	1	5	0	28	2196	0	1	0
22027	2	1	5	0	28	2196	0	1	0
22037	2	1	5	0	28	2196	0	1	0
22047	2	1	5	0	28	2196	0	1	0
22049	2	1	5	0	28	2196	0	1	0
22057	2	1	5	0	28	2196	0	1	0
22067	2	1	5	0	28	2196	0	1	0
22077	2	1	5	0	28	2196	0	1	0
22087	2	1	5	0	28	2196	0	1	0
22097	2	1	5	0	28	2196	0	1	0
22107	2	1	5	0	28	2196	0	1	0
22117	2	1	5	0	28	2196	0	1	0
22127	2	1	5	0	28	2196	0	1	0
22137	2	1	5	0	28	2196	0	1	0
22147	2	1	5	0	28	2196	0	1	0
22157	2	1	5	0	28	2196	0	1	0
22167	2	1	5	0	28	2196	0	1	0
22177	2	1	5	0	28	2196	0	1	0
22187	2	1	5	0	28	2196	0	1	0
22197	2	1	5	0	28	2196	0	1	0
22207	2	1	5	0	28	2196	0	1	0
22217	2	1	5	0	28	2196	0	1	0
22227	2	1	5	0	28	2196	0	1	0
22237	2	1	5	0	28	2196	0	1	0
22247	2	1	5	0	28	2196	0	1	0
22257	2	1	5	0	28	2196	0	1	0
22267	2	1	5	0	28	2196	0	1	0
22277	2	1	5	0	28	2196	0	1	0
22287	2	1	5	0	28	2196	0	1	0
22289	2	1	5	0	28	2196	0	1	0
22297	2	1	5	0	28	2196	0	1	0
22307	2	1	5	0	28	2196	0	1	0
22317	2	1	5	0	28	2196	0	1	0
22327	2	1	5	0	28	2196	0	1	0
22337	2	1	5	0	28	2196	0	1	0
22347	2	1	5	0	28	2196	0	1	0
22357	2	1	5	0	28	2196	0	1	0
22367	2	1	5	0	28	2196	0	1	0
22369	2	1	5	0	28	2196	0	1	0
22377	2	1	5	0	28	2196	0	1	0
22387	2	1	5	0	28	2196	0	1	0
22397	2	1	5	0	28	2196	0	1	0
22407	2	1	5	0	28	2196	0	1	0
22417	2	1	5	0	28	2196	0	1	0
22427	2	1	5	0	28	2196	0	1	0
22437	2	1	5	0	28	2196	0	1	0
22447	2	1	5	0	28	2196	0	1	0
22457	2	1	5	0	28	2196	0	1	0
22467	2	1	5	0	28	2196	0	1	0
22477	2	1	5	0	28	2196	0	1	0
22487	2	1	5	0	28	2196	0	1	0
22497	2	1	5	0	28	2196	0	1	0
22507	2	1	5	0	28	2196	0	1	0
22517	2	1	5	0	28	2196	0	1	0
22527	2	1	5	0	28	2196	0	1	0
22529	2	1	5	0	28	2196	0	1	0
22537	2	1	5	0	28	2196	0	1	0
22547	2	1	5	0	28	2196	0	1	0
22557	2	1	5	0	28	2196	0	1	0
22567	2	1	5	0	28	2196	0	1	0
22577	2	1	5	0	28	2196	0	1	0
22587	2	1	5	0	28	2196	0	1	0
22597	2	1	5	0	28	2196	0	1	0
22607	2	1	5	0	28	2196	0	1	0
22617	2	1	5	0	28	2196	0	1	0
22627	2	1	5	0	28	2196	0	1	0
22637	2	1	5	0	28	2196	0	1	0
22647	2	1	5	0	28	2196	0	1	0
22657	2	1	5	0	28	2196	0	1	0
22667	2	1	5	0	28	2196	0	1	0
22677	2	1	5	0	28	2196	0	1	0
22687	2	1	5	0	28	2196	0	1	0
22697	2	1	5	0	28	2196	0	1	0
22707	2	1	5	0	28	2196	0	1	0
22717	2	1	5	0	28	2196	0	1	0
22727	2	1	5	0	28	2196	0	1	0
22737	2	1	5	0	28	2196	0	1	0
22747	2	1	5	0	28	2196	0	1	0
22757	2	1	5	0	28	2196	0	1	0
22767	2	1	5	0	28	2196	0	1	0
22769	2	1	5	0	28	2196	0	1	0
22777	2	1	5	0	28	2196	0	1	0
22787	2	1	5	0	28	2196	0	1	0
22797	2	1	5	0	28	2196	0	1	0
22807	2	1	5	0	28	2196	0	1	0
22817	2	1	5	0	28	2196	0	1	0
22827	2	1	5	0	28	2196	0	1	0
22837	2	1	5	0	28	2196	0	1	0
22847	2	1	5	0	28	2196	0	1	0
22849	2	1	5	0	28	2196	0	1	0
22857	2	1	5	0	28	2196	0	1	0
22867	2	1	5	0	28	2196	0	1	0
22877	2	1	5	0	28	2196	0	1	0
22887	2	1	5	0	28	2196	0	1	0
22897	2	1	5	0	28	2196	0	1	0
22907	2	1	5	0	28	2196	0	1	0
22917	2	1	5	0	28	2196	0	1	0
22927	2	1	5	0	28	2196	0	1	0
22937	2	1	5	0	28	2196	0	1	0
22947	2	1	5	0	28	2196	0	1	0
22957	2	1	5	0	28	2196	0	1	0
22967	2	1	5	0	28	2196	0	1	0
22977	2	1	5	0	28	2196	0	1	0
22987	2	1	5	0	28	2196	0	1	0
22997	2	1	5	0	28	2196	0	1	0
23007	2	1	5	0	28	2196	0	1	0
23009	2	1	5	0	28	2196	0	1	0
23017	2	1	5	0	28	2196	0	1	0
23027	2	1	5	0	28	2196	0	1	0
23037	2	1	5	0	28	2196	0	1	0
23047	2	1	5	0	28	2196	0	1	0
23057	2	1	5	0	28	2196	0	1	0
23067	2	1	5	0	28	2196	0	1	0
23077	2	1	5	0	28	2196	0	1	0
23087	2	1	5	0	28	2196	0	1	0
23097	2	1	5	0	28	2196	0	1	0
23107	2	1	5	0	28	2196	0	1	0
23117	2	1	5	0	28	2196	0	1	0
23127	2	1	5	0	28	2196	0	1	0
23137	2	1	5	0	28	2196	0	1	0
23147	2	1	5	0	28	2196	0	1	0
23157	2	1	5	0	28	2196	0	1	0
23167	2	1	5	0	28	2196	0	1	0
23177	2	1	5	0	28	2196	0	1	0
23187	2	1	5	0	28	2196	0	1	0
23197	2	1	5	0	28	2196	0	1	0
23207	2	1	5	0	28	2196	0	1	0
23217	2	1	5	0	28	2196	0	1	0
23227	2	1	5	0	28	2196	0	1	0
23237	2	1	5	0	28	2196	0	1	0
23247	2	1	5	0	28	2196	0	1	0
23249	2	1	5	0	28	2196	0	1	0
23257	2	1	5	0	28	2196	0	1	0
23267	2	1	5	0	28	2196	0	1	0
23277	2	1	5	0	28	2196	0	1	0
23287	2	1	5	0	28	2196	0	1	0
23297	2	1	5	0	28	2196	0	1	0
23307	2	1	5	0	28	2196	0	1	0
23317	2	1	5	0	28	2196	0	1	0
23327	2	1	5	0	28	2196	0	1	0
23329	2	1	5	0	28	2196	0	1	0
23337	2	1	5	0	28	2196	0	1	0
23347	2	1	5	0	28	2196	0	1	0
23357	2	1	5	0	28	2196	0	1	0
23367	2	1	5	0	28	2196	0	1	0
23377	2	1	5	0	28	2196	0	1	0
23387	2	1	5	0	28	2196	0	1	0
23397	2	1	5	0	28	2196	0	1	0
23407	2	1	5	0	28	2196	0	1	0
23417	2	1	5	0	28	2196	0	1	0
23427	2	1	5	0	28	2196	0	1	0
23437	2	1	5	0	28	2196	0	1	0
23447	2	1	5	0	28	2196	0	1	0
23457	2	1	5	0	28	2196	0	1	0
23467	2	1	5	0	28	2196	0	1	0
23477	2	1	5	0	28	2196	0	1	0
23487	2	1	5	0	28	2196	0	1	0
23489	2	1	5	0	28	2196	0	1	0
23497	2	1	5	0	28	2196	0	1	0
23507	2	1	5	0	28	2196	0	1	0
23517	2	1	5	0	28	2196	0	1	0
23527	2	1	5	0	28	2196	0	1	0
23537	2	1	5	0	28	2196	0	1	0
23547	2	1	5	0	28	2196	0	1	0
23557	2	1	5	0	28	2196	0	1	0
23567	2	1	5	0	28	2196	0	1	0
23577	2	1	5	0	28	2196	0	1	0
23587	2	1	5	0	28	2196	0	1	0
23597	2	1	5	0	28	2196	0	1	0
23607	2	1	5	0	28	2196	0	1	0
23617	2	1	5	0	28	2196	0	1	0
23627	2	1	5	0	28	2196	0	1	0
23637	2	1	5	0	28	2196	0	1	0
23647	2	1	5	0	28	2196	0	1	0
23657	2	1	5	0	28	2196	0	1	0
23667	2	1	5	0	28	2196	0	1	0
23677	2	1	5	0	28	2196	0	1	0
23687	2	1	5	0	28	2196	0	1	0
23697	2	1	5	0	28	2196	0	1	0
23707	2	1	5	0	28	2196	0	1	0
23717	2	1	5	0	28	2196	0	1	0
23727	2	1	5	0	28	2196	0	1	0
23729	2	1	5	0	28	2196	0	1	0
23737	2	1	5	0	28	2196	0	1	0
23747	2	1	5	0	28	2196	0	1	0
23757	2	1	5	0	28	2196	0	1	0
23767	2	1	5	0	28	2196	0	1	0
23777	2	1	5	0	28	2196	0	1	0
23787	2	1	5	0	28	2196	0	1	0
23797	2	1	5	0	28	2196	0	1	0
23807	2	1	5	0	28	2196	0	1	0
23809	2	1	5	0	28	2196	0	1	0
23817	2	1	5	0	28	2196	0	1	0
23827	2	1	5	0	28	2196	0	1	0
23837	2	1	5	0	28	2196	0	1	0
23847	2	1	5	0	28	2196	0	1	0
23857	2	1	5	0	28	2196	0	1	0
23867	2	1	5	0	28	2196	0	1	0
23877	2	1	5	0	28	2196	0	1	0
23887	2	1	5	0	28	2196	0	1	0
23897	2	1	5	0	28	2196	0	1	0
23907	2	1	5	0	28	2196	0	1	0
23917	2	1	5	0	28	2196	0	1	0
23927	2	1	5	0	28	2196	0	1	0
23937	2	1	5	0	28	2196	0	1	0
23947	2	1	5	0	28	2196	0	1	0
23957	2	1	5	0	28	2196	0	1	0
23967	2	1	5	0	28	2196	0	1	0
23969	2	1	5	0	28	2196	0	1	0
23977	2	1	5	0	28	2196	0	1	0
23987	2	1	5	0	28	2196	0	1	0
23997	2	1	5	0	28	2196	0	1	0
24007	2	1	5	0	28	2196	0	1	0
24017	2	1	5	0	28	2196	0	1	0
24027	2	1	5	0	28	2196	0	1	0
24037	2	1	5	0	28	2196	0	1	0
24047	2	1	5	0	28	2196	0	1	0
24057	2	1	5	0	28	2196	0	1	0
24067	2	1	5	0	28	2196	0	1	0
24077	2	1	5	0	28	2196	0	1	0
24087	2	1	5	0	28	2196	0	1	0
24097	2	1	5	0	28	2196	0	1	0
24107	2	1	5	0	28	2196	0	1	0
24117	2	1	5	0	28	2196	0	1	0
24127	2	1	5	0	28	2196	0	1	0
24137	2	1	5	0	28	2196	0	1	0
24147	2	1	5	0	28	2196	0	1	0
24157	2	1	5	0	28	2196	0	1	0
24167	2	1	5	0	28	2196	0	1	0
24177	2	1	5	0	28	2196	0	1	0
24187	2	1	5	0	28	2196	0	1	0
24197	2	1	5	0	28	2196	0	1	0
24207	2	1	5	0	28	2196	0	1	0
24209	2	1	5	0	28	2196	0	1	0
24217	2	1	5	0	28	2196	0	1	0
24227	2	1	5	0	28	2196	0	1	0
24237	2	1	5	0	28	2196	0	1	0
24247	2	1	5	0	28	2196	0	1	0
24257	2	1	5	0	28	2196	0	1	0
24267	2	1	5	0	28	2196	0	1	0
24277	2	1	5	0	28	2196	0	1	0
24287	2	1	5	0	28	2196	0	1	0
24289	2	1	5	0	28	2196	0	1	0
24297	2	1	5	0	28	2196	0	1	0
24307	2	1	5	0	28	2196	0	1	0
24317	2	1	5	0	28	2196	0	1	0
24327	2	1	5	0	28	2196	0	1	0
24337	2	1	5	0	28	2196	0	1	0
24347	2	1	5	0	28	2196	0	1	0
24357	2	1	5	0	28	2196	0	1	0
24367	2	1	5	0	28	2196	0	1	0
24377	2	1	5	0	28	2196	0	1	0
24387	2	1	5	0	28	2196	0	1	0
24397	2	1	5	0	28	2196	0	1	0
24407	2	1	5	0	28	2196	0	1	0
24417	2	1	5	0	28	2196	0	1	0
24427	2	1	5	0	28	2196	0	1	0
24437	2	1	5	0	28	2196	0	1	0
24447	2	1	5	0	28	2196	0	1	0
24449	2	1	5	0	28	2196	0	1	0
24457	2	1	5	0	28	2196	0	1	0
24467	2	1	5	0	28	2196	0	1	0
24477	2	1	5	0	28	2196	0	1	0
24487	2	1	5	0	28	2196	0	1	0
24497	2	1	5	0	28	2196	0	1	0
24507	2	1	5	0	28	2196	0	1	0
24517	2	1	5	0	28	2196	0	1	0
24527	2	1	5	0	28	2196	0	1	0
24537	2	1	5	0	28	2196	0	1	0
24547	2	1	5	0	28	2196	0	1	0
24557	2	1	5	0	28	2196	0	1	0
24567	2	1	5	0	28	2196	0	1	0
24577	2	1	5	0	28	2196	0	1	0
24587	2	1	5	0	28	2196	0	1	0
24597	2	1	5	0	28	2196	0	1	0
24607	2	1	5	0	28	2196	0	1	0
24617	2	1	5	0	28	2196	0	1	0
24627	2	1	5	0	28	2196	0	1	0
24637	2	1	5	0	28	2196	0	1	0
24647	2	1	5	0	28	2196	0	1	0
24657	2	1	5	0	28	2196	0	1	0
24667	2	1	5	0	28	2196	0	1	0
24677	2	1	5	0	28	2196	0	1	0
24687	2	1	5	0	28	2196	0	1	0
24689	2	1	5	0	28	2196	0	1	0
24697	2	1	5	0	28	2196	0	1	0
24707	2	1	5	0	28	2196	0	1	0
24717	2	1	5	0	28	2196	0	1	0
24727	2	1	5	0	28	2196	0	1	0
24737	2	1	5	0	28	2196	0	1	0
24747	2	1	5	0	28	2196	0	1	0
24757	2	1	5	0	28	2196	0	1	0
24767	2	1	5	0	28	2196	0	1	0
24769	2	1	5	0	28	2196	0	1	0
24777	2	1	5	0	28	2196	0	1	0
24787	2	1	5	0	28	2196	0	1	0
24797	2	1	5	0	28	2196	0	1	0
24807	2	1	5	0	28	2196	0	1	0
24817	2	1	5	0	28	2196	0	1	0
24827	2	1	5	0	28	2196	0	1	0
24837	2	1	5	0	28	2196	0	1	0
24847	2	1	5	0	28	2196	0	1	0
24857	2	1	5	0	28	2196	0	1	0
24867	2	1	5	0	28	2196	0	1	0
24877	2	1	5	0	28	2196	0	1	0
24887	2	1	5	0	28	2196	0	1	0
24897	2	1	5	0	28	2196	0	1	0
24907	2	1	5	0	28	2196	0	1	0
24917	2	1	5	0	28	2196	0	1	0
24927	2	1	5	0	28	2196	0	1	0
24929	2	1	5	0	28	2196	0	1	0
24937	2	1	5	0	28	2196	0	1	0
24947	2	1	5	0	28	2196	0	1	0
24957	2	1	5	0	28	2196	0	1	0
24967	2	1	5	0	28	2196	0	1	0
24977	2	1	5	0	28	2196	0	1	0
24987	2	1	5	0	28	2196	0	1	0
24997	2	1	5	0	28	2196	0	1	0
25007	2	1	5	0	28	2196	0	1	0
25017	2	1	5	0	28	2196	0	1	0
25027	2	1	5	0	28	2196	0	1	0
25037	2	1	5	0	28	2196	0	1	0
25047	2	1	5	0	28	2196	0	1	0
25057	2	1	5	0	28	2196	0	1	0
25067	2	1	5	0	28	2196	0	1	0
25077	2	1	5	0	28	2196	0	1	0
25087	2	1	5	0	28	2196	0	1	0
25097	2	1	5	0	28	2196	0	1	0
25107	2	1	5	0	28	2196	0	1	0
25117	2	1	5	0	28	2196	0	1	0
25127	2	1	5	0	28	2196	0	1	0
25137	2	1	5	0	28	2196	0	1	0
25147	2	1	5	0	28	2196	0	1	0
25157	2	1	5	0	28	2196	0	1	0
25167	2	1	5	0	28	2196	0	1	0
25169	2	1	5	0	28	2196	0	1	0
25177	2	1	5	0	28	2196	0	1	0
25187	2	1	5	0	28	2196	0	1	0
25197	2	1	5	0	28	2196	0	1	0
25207	2	1	5	0	28	2196	0	1	0
25217	2	1	5	0	28	2196	0	1	0
25227	2	1	5	0	28	2196	0	1	0
25237	2	1	5	0	28	2196	0	1	0
25247	2	1	5	0	28	2196	0	1	0
25249	2	1	5	0	28	2196	0	1	0
25257	2	1	5	0	28	2196	0	1	0
25267	2	1	5	0	28	2196	0	1	0
25277	2	1	5	0	28	2196	0	1	0
25287	2	1	5	0	28	2196	0	1	0
25297	2	1	5	0	28	2196	0	1	0
25307	2	1	5	0	28	2196	0	1	0
25317	2	1	5	0	28	2196	0	1	0
25327	2	1	5	0	28	2196	0	1	0
25337	2	1	5	0	28	2196	0	1	0
25347	2	1	5	0	28	2196	0	1	0
25357	2	1	5	0	28	2196	0	1	0
25367	2	1	5	0	28	2196	0	1	0
25377	2	1	5	0	28	2196	0	1	0
25387	2	1	5	0	28	2196	0	1	0
25397	2	1	5	0	28	2196	0	1	0
25407	2	1	5	0	28	2196	0	1	0
25409	2	1	5	0	28	2196	0	1	0
25417	2	1	5	0	28	2196	0	1	0
25427	2	1	5	0	28	2196	0	1	0
25429	2	1	5	0	28	2196	0	1	0
25437	2	1	5	0	28	2196	0	1	0
25447	2	1	5	0	28	2196	0	1	0
25457	2	1	5	0	28	2196	0	1	0
25467	2	1	5	0	28	2196	0	1	0
25477	2	1	5	0	28	2196	0	1	0
25487	2	1	5	0	28	2196	0	1	0
25497	2	1	5	0	28	2196	0	1	0
25507	2	1	5	0	28	2196	0	1	0
25517	2	1	5	0	28	2196	0	1	0
25527	2	1	5	0	28	2196	0	1	0
25537	2	1	5	0	28	2196	0	1	0
25547	2	1	5	0	28	2196	0	1	0
25557	2	1	5	0	28	2196	0	1	0
25567	2	1	5	0	28	2196	0	1	0
25577	2	1	5	0	28	2196	0	1	0
25587	2	1	5	0	28	2196	0	1	0
25597	2	1	5	0	28	2196	0	1	0
25607	2	1	5	0	28	2196	0	1	0
25617	2	1	5	0	28	2196	0	1	0
25627	2	1	5	0	28	2196	0	1	0
25637	2	1	5	0	28	2196	0	1	0
25647	2	1	5	0	28	2196	0	1	0
25649	2	1	5	0	28	2196	0	1	0
25657	2	1	5	0	28	2196	0	1	0
25667	2	1	5	0	28	2196	0	1	0
25677	2	1	5	0	28	2196	0	1	0
25687	2	1	5	0	28	2196	0	1	0
25697	2	1	5	0	28	2196	0	1	0
25707	2	1	5	0	28	2196	0	1	0
25717	2	1	5	0	28	2196	0	1	0
25727	2	1	5	0	28	2196	0	1	0
25729	2	1	5	0	28	2196	0	1	0
25737	2	1	5	0	28	2196	0	1	0
25747	2	1	5	0	28	2196	0	1	0
25757	2	1	5	0	28	2196	0	1	0
25767	2	1	5	0	28	2196	0	1	0
25777	2	1	5	0	28	2196	0	1	0
25787	2	1	5	0	28	2196	0	1	0
25797	2	1	5	0	28	2196	0	1	0
25807	2	1	5	0	28	2196	0	1	0
25817	2	1	5	0	28	2196	0	1	0
25827	2	1	5	0	28	2196	0	1	0
25837	2	1	5	0	28	2196	0	1	0
25847	2	1	5	0	28	2196	0	1	0
25857	2	1	5	0	28	2196	0	1	0
25867	2	1	5	0	28	2196	0	1	0
25877	2	1	5	0	28	2196	0	1	0
25887	2	1	5	0	28	2196	0	1	0
25889	2	1	5	0	28	2196	0	1	0
25897	2	1	5	0	28	2196	0	1	0
25907	2	1	5	0	28	2196	0	1	0
25917	2	1	5	0	28	2196	0	1	0
25927	2	1	5	0	28	2196	0	1	0
25937	2	1	5	0	28	2196	0	1	0
25947	2	1	5	0	28	2196	0	1	0
25957	2	1	5	0	28	2196	0	1	0
25967	2	1	5	0	28	2196	0	1	0
25977	2	1	5	0	28	2196	0	1	0
25987	2	1	5	0	28	2196	0	1	0
25997	2	1	5	0	28	2196	0	1	0
26007	2	1	5	0	28	2196	0	1	0
26017	2	1	5	0	28	2196	0	1	0
26027	2	1	5	0	28	2196	0	1	0
26037	2	1	5	0	28	2196	0	1	0
26047	2	1	5	0	28	2196	0	1	0
26057	2	1	5	0	28	2196	0	1	0
26067	2	1	5	0	28	2196	0	1	0
26077	2	1	5	0	28	2196	0	1	0
26087	2	1	5	0	28	2196	0	1	0
