% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
39	1	1	1	0	0	85	0	1	0
55	1	1	1	0	28	2292	0	1	0
212	1	1	1	0	28	2292	0	1	0
452	1	1	1	0	28	2292	0	1	0
612	1	1	1	0	28	2292	0	1	0
692	1	1	1	0	28	2292	0	1	0
756	1	1	1	0	28	2292	0	1	0
766	1	1	1	0	28	2292	0	1	0
776	1	1	1	0	28	2292	0	1	0
786	1	1	1	0	28	2292	0	1	0
796	1	1	1	0	28	2292	0	1	0
806	1	1	1	0	28	2292	0	1	0
812	1	1	1	0	28	2292	0	1	0
816	1	1	1	0	28	2292	0	1	0
826	1	1	1	0	28	2292	0	1	0
836	1	1	1	0	28	2292	0	1	0
846	1	1	1	0	28	2292	0	1	0
856	1	1	1	0	28	2292	0	1	0
866	1	1	1	0	28	2292	0	1	0
876	1	1	1	0	28	2292	0	1	0
886	1	1	1	0	28	2292	0	1	0
896	1	1	1	0	28	2292	0	1	0
906	1	1	1	0	28	2292	0	1	0
916	1	1	1	0	28	2292	0	1	0
926	1	1	1	0	28	2292	0	1	0
932	1	1	1	0	28	2292	0	1	0
936	1	1	1	0	28	2292	0	1	0
946	1	1	1	0	28	2292	0	1	0
956	1	1	1	0	28	2292	0	1	0
966	1	1	1	0	28	2292	0	1	0
976	1	1	1	0	28	2292	0	1	0
986	1	1	1	0	28	2292	0	1	0
996	1	1	1	0	28	2292	0	1	0
1006	1	1	1	0	28	2292	0	1	0
1016	1	1	1	0	28	2292	0	1	0
1026	1	1	1	0	28	2292	0	1	0
1036	1	1	1	0	28	2292	0	1	0
1046	1	1	1	0	28	2292	0	1	0
1056	1	1	1	0	28	2292	0	1	0
1066	1	1	1	0	28	2292	0	1	0
1076	1	1	1	0	28	2292	0	1	0
1086	1	1	1	0	28	2292	0	1	0
1096	1	1	1	0	18	1143	0	1	0
1106	1	1	1	0	28	2292	0	1	0
1116	1	1	1	0	28	2292	0	1	0
1126	1	1	1	0	28	2292	0	1	0
1136	1	1	1	0	28	2292	0	1	0
1146	1	1	1	0	28	2292	0	1	0
1156	1	1	1	0	28	2292	0	1	0
1166	1	1	1	0	28	2292	0	1	0
1172	1	1	1	0	28	2292	0	1	0
1176	1	1	1	0	28	2292	0	1	0
1186	1	1	1	0	28	2292	0	1	0
1196	1	1	1	0	28	2292	0	1	0
1206	1	1	1	0	28	2292	0	1	0
1212	1	1	1	0	28	2292	0	1	0
1216	1	1	1	0	28	2292	0	1	0
1226	1	1	1	0	28	2292	0	1	0
1236	1	1	1	0	28	2292	0	1	0
1246	1	1	1	0	28	2292	0	1	0
1256	1	1	1	0	28	2292	0	1	0
1266	1	1	1	0	28	2292	0	1	0
1276	1	1	1	0	28	2292	0	1	0
1286	1	1	1	0	24	1692	0	1	0
1296	1	1	1	0	14	807	0	1	0
1297	1	1	1	0	14	807	0	1	0
1306	1	1	1	0	4	225	0	1	0
1307	1	1	1	0	4	225	0	1	0
1308	1	1	1	0	4	225	0	1	0
1309	1	1	1	0	4	225	0	1	0
1310	1	1	1	0	4	225	0	1	0
1311	1	1	1	0	4	225	0	1	0
1316	1	1	1	0	12	621	0	1	0
1317	1	1	1	0	10	549	0	1	0
1318	1	1	1	0	10	549	0	1	0
1326	1	1	1	0	6	325	0	1	0
1327	1	1	1	0	2	137	0	1	0
1328	1	1	1	0	2	137	0	1	0
1336	1	1	1	0	4	225	0	1	0
1337	1	1	1	0	4	225	0	1	0
1338	1	1	1	0	4	225	0	1	0
1339	1	1	1	0	4	225	0	1	0
1340	1	1	1	0	4	225	0	1	0
1341	1	1	1	0	4	225	0	1	0
1346	1	1	1	0	18	1143	0	1	0
1347	1	1	1	0	18	1143	0	1	0
1356	1	1	1	0	22	1431	0	1	0
1366	1	1	1	0	26	1908	0	1	0
1376	1	1	1	0	28	2292	0	1	0
1386	1	1	1	0	28	2292	0	1	0
1396	1	1	1	0	28	2292	0	1	0
1406	1	1	1	0	28	2292	0	1	0
1412	1	1	1	0	28	2292	0	1	0
1416	1	1	1	0	28	2292	0	1	0
1426	1	1	1	0	28	2292	0	1	0
1436	1	1	1	0	28	2292	0	1	0
1446	1	1	1	0	28	2292	0	1	0
1456	1	1	1	0	28	2292	0	1	0
1466	1	1	1	0	28	2292	0	1	0
1476	1	1	1	0	28	2292	0	1	0
1486	1	1	1	0	28	2292	0	1	0
1496	1	1	1	0	28	2292	0	1	0
1506	1	1	1	0	28	2292	0	1	0
1516	1	1	1	0	28	2292	0	1	0
1526	1	1	1	0	28	2292	0	1	0
1536	1	1	1	0	28	2292	0	1	0
1546	1	1	1	0	28	2292	0	1	0
1556	1	1	1	0	28	2292	0	1	0
1566	1	1	1	0	28	2292	0	1	0
1576	1	1	1	0	28	2292	0	1	0
1586	1	1	1	0	28	2292	0	1	0
1596	1	1	1	0	24	1692	0	1	0
1606	1	1	1	0	14	807	0	1	0
1607	1	1	1	0	24	1692	0	1	0
1616	1	1	1	0	28	2292	0	1	0
1626	1	1	1	0	28	2292	0	1	0
1636	1	1	1	0	28	2292	0	1	0
1646	1	1	1	0	28	2292	0	1	0
1652	1	1	1	0	28	2292	0	1	0
1656	1	1	1	0	28	2292	0	1	0
1666	1	1	1	0	28	2292	0	1	0
1676	1	1	1	0	28	2292	0	1	0
1686	1	1	1	0	28	2292	0	1	0
1696	1	1	1	0	28	2292	0	1	0
1706	1	1	1	0	28	2292	0	1	0
1716	1	1	1	0	28	2292	0	1	0
1726	1	1	1	0	28	2292	0	1	0
1736	1	1	1	0	28	2292	0	1	0
1746	1	1	1	0	28	2292	0	1	0
1756	1	1	1	0	28	2292	0	1	0
1766	1	1	1	0	28	2292	0	1	0
1776	1	1	1	0	28	2292	0	1	0
1786	1	1	1	0	28	2292	0	1	0
1796	1	1	1	0	28	2292	0	1	0
1806	1	1	1	0	28	2292	0	1	0
1812	1	1	1	0	28	2292	0	1	0
1816	1	1	1	0	28	2292	0	1	0
1826	1	1	1	0	24	1692	0	1	0
1836	1	1	1	0	18	1143	0	1	0
1846	1	1	1	0	16	967	0	1	0
1847	1	1	1	0	18	1143	0	1	0
1856	1	1	1	0	20	1335	0	1	0
1866	1	1	1	0	24	1692	0	1	0
1876	1	1	1	0	12	621	0	1	0
1877	1	1	1	0	12	621	0	1	0
1886	1	1	1	0	8	437	0	1	0
1887	1	1	1	0	8	437	0	1	0
1888	1	1	1	0	8	437	0	1	0
1892	1	1	1	0	8	437	0	1	0
1893	1	1	1	0	8	437	0	1	0
1894	1	1	1	0	4	225	0	1	0
1895	1	1	1	0	2	137	0	1	0
1896	1	1	1	0	2	137	0	1	0
1897	1	1	1	0	2	137	0	1	0
1898	1	1	1	0	2	137	0	1	0
1899	1	1	1	0	0	85	0	1	0
1901	1	1	1	0	2	137	0	1	0
1902	1	1	1	0	2	137	0	1	0
1903	1	1	1	0	2	137	0	1	0
1904	1	1	1	0	2	137	0	1	0
1905	1	1	1	0	14	807	0	1	0
1906	1	1	1	0	16	967	0	1	0
1907	1	1	1	0	16	967	0	1	0
1916	1	1	1	0	22	1431	0	1	0
1926	1	1	1	0	28	2292	0	1	0
1936	1	1	1	0	28	2292	0	1	0
1946	1	1	1	0	28	2292	0	1	0
1956	1	1	1	0	28	2292	0	1	0
1966	1	1	1	0	28	2292	0	1	0
1976	1	1	1	0	28	2292	0	1	0
1986	1	1	1	0	28	2292	0	1	0
1996	1	1	1	0	28	2292	0	1	0
2006	1	1	1	0	28	2292	0	1	0
2016	1	1	1	0	28	2292	0	1	0
2026	1	1	1	0	24	1692	0	1	0
2036	1	1	1	0	22	1431	0	1	0
2046	1	1	1	0	20	1335	0	1	0
2056	1	1	1	0	18	1143	0	1	0
2066	1	1	1	0	14	807	0	1	0
2067	1	1	1	0	14	807	0	1	0
2076	1	1	1	0	6	325	0	1	0
2077	1	1	1	0	6	325	0	1	0
2078	1	1	1	0	6	325	0	1	0
2079	1	1	1	0	6	325	0	1	0
2086	1	1	1	0	22	1431	0	1	0
2096	1	1	1	0	26	1908	0	1	0
2106	1	1	1	0	28	2292	0	1	0
2116	1	1	1	0	28	2292	0	1	0
2126	1	1	1	0	28	2292	0	1	0
2132	1	1	1	0	28	2292	0	1	0
2136	1	1	1	0	28	2292	0	1	0
2146	1	1	1	0	28	2292	0	1	0
2156	1	1	1	0	28	2292	0	1	0
2166	1	1	1	0	28	2292	0	1	0
2176	1	1	1	0	28	2292	0	1	0
2186	1	1	1	0	28	2292	0	1	0
2196	1	1	1	0	28	2292	0	1	0
2206	1	1	1	0	28	2292	0	1	0
2216	1	1	1	0	28	2292	0	1	0
2226	1	1	1	0	28	2292	0	1	0
2236	1	1	1	0	28	2292	0	1	0
2246	1	1	1	0	28	2292	0	1	0
2256	1	1	1	0	28	2292	0	1	0
2266	1	1	1	0	28	2292	0	1	0
2276	1	1	1	0	28	2292	0	1	0
2286	1	1	1	0	28	2292	0	1	0
2296	1	1	1	0	28	2292	0	1	0
2306	1	1	1	0	28	2292	0	1	0
2316	1	1	1	0	28	2292	0	1	0
2326	1	1	1	0	28	2292	0	1	0
2336	1	1	1	0	28	2292	0	1	0
2346	1	1	1	0	28	2292	0	1	0
2356	1	1	1	0	28	2292	0	1	0
2366	1	1	1	0	28	2292	0	1	0
2372	1	1	1	0	28	2292	0	1	0
2376	1	1	1	0	28	2292	0	1	0
2386	1	1	1	0	28	2292	0	1	0
2396	1	1	1	0	26	1908	0	1	0
2406	1	1	1	0	24	1692	0	1	0
2416	1	1	1	0	22	1431	0	1	0
2426	1	1	1	0	18	1143	0	1	0
2436	1	1	1	0	14	807	0	1	0
2437	1	1	1	0	14	807	0	1	0
2446	1	1	1	0	20	1335	0	1	0
2456	1	1	1	0	24	1692	0	1	0
2466	1	1	1	0	28	2292	0	1	0
2476	1	1	1	0	28	2292	0	1	0
2486	1	1	1	0	28	2292	0	1	0
2496	1	1	1	0	28	2292	0	1	0
2506	1	1	1	0	28	2292	0	1	0
2516	1	1	1	0	28	2292	0	1	0
2526	1	1	1	0	28	2292	0	1	0
2536	1	1	1	0	28	2292	0	1	0
2546	1	1	1	0	26	1908	0	1	0
2556	1	1	1	0	28	2292	0	1	0
2566	1	1	1	0	28	2292	0	1	0
2576	1	1	1	0	28	2292	0	1	0
2586	1	1	1	0	28	2292	0	1	0
2596	1	1	1	0	28	2292	0	1	0
2606	1	1	1	0	28	2292	0	1	0
2612	1	1	1	0	28	2292	0	1	0
2616	1	1	1	0	28	2292	0	1	0
2626	1	1	1	0	28	2292	0	1	0
2636	1	1	1	0	28	2292	0	1	0
2646	1	1	1	0	28	2292	0	1	0
2656	1	1	1	0	28	2292	0	1	0
2666	1	1	1	0	28	2292	0	1	0
2676	1	1	1	0	28	2292	0	1	0
2686	1	1	1	0	28	2292	0	1	0
2696	1	1	1	0	28	2292	0	1	0
2706	1	1	1	0	28	2292	0	1	0
2716	1	1	1	0	28	2292	0	1	0
2726	1	1	1	0	28	2292	0	1	0
2736	1	1	1	0	28	2292	0	1	0
2746	1	1	1	0	28	2292	0	1	0
2756	1	1	1	0	28	2292	0	1	0
2766	1	1	1	0	28	2292	0	1	0
2776	1	1	1	0	28	2292	0	1	0
2786	1	1	1	0	28	2292	0	1	0
2796	1	1	1	0	28	2292	0	1	0
2806	1	1	1	0	28	2292	0	1	0
2816	1	1	1	0	28	2292	0	1	0
2826	1	1	1	0	28	2292	0	1	0
2836	1	1	1	0	28	2292	0	1	0
2846	1	1	1	0	28	2292	0	1	0
2852	1	1	1	0	28	2292	0	1	0
2856	1	1	1	0	28	2292	0	1	0
2866	1	1	1	0	28	2292	0	1	0
2876	1	1	1	0	24	1692	0	1	0
2886	1	1	1	0	24	1692	0	1	0
2896	1	1	1	0	24	1692	0	1	0
2906	1	1	1	0	26	1908	0	1	0
2916	1	1	1	0	24	1692	0	1	0
2926	1	1	1	0	24	1692	0	1	0
2936	1	1	1	0	24	1692	0	1	0
2946	1	1	1	0	24	1692	0	1	0
2956	1	1	1	0	26	1908	0	1	0
2966	1	1	1	0	26	1908	0	1	0
2976	1	1	1	0	28	2292	0	1	0
2986	1	1	1	0	28	2292	0	1	0
2996	1	1	1	0	28	2292	0	1	0
3006	1	1	1	0	28	2292	0	1	0
3016	1	1	1	0	28	2292	0	1	0
3026	1	1	1	0	28	2292	0	1	0
3036	1	1	1	0	28	2292	0	1	0
3046	1	1	1	0	28	2292	0	1	0
3056	1	1	1	0	28	2292	0	1	0
3066	1	1	1	0	28	2292	0	1	0
3076	1	1	1	0	28	2292	0	1	0
3086	1	1	1	0	28	2292	0	1	0
3092	1	1	1	0	28	2292	0	1	0
3096	1	1	1	0	28	2292	0	1	0
3106	1	1	1	0	28	2292	0	1	0
3116	1	1	1	0	28	2292	0	1	0
3126	1	1	1	0	28	2292	0	1	0
3136	1	1	1	0	28	2292	0	1	0
3146	1	1	1	0	28	2292	0	1	0
3156	1	1	1	0	28	2292	0	1	0
3166	1	1	1	0	28	2292	0	1	0
3176	1	1	1	0	28	2292	0	1	0
3186	1	1	1	0	28	2292	0	1	0
3196	1	1	1	0	28	2292	0	1	0
3206	1	1	1	0	28	2292	0	1	0
3216	1	1	1	0	28	2292	0	1	0
3226	1	1	1	0	28	2292	0	1	0
3236	1	1	1	0	28	2292	0	1	0
3246	1	1	1	0	28	2292	0	1	0
3256	1	1	1	0	28	2292	0	1	0
3266	1	1	1	0	28	2292	0	1	0
3276	1	1	1	0	28	2292	0	1	0
3286	1	1	1	0	28	2292	0	1	0
3296	1	1	1	0	28	2292	0	1	0
3306	1	1	1	0	28	2292	0	1	0
3316	1	1	1	0	28	2292	0	1	0
3326	1	1	1	0	28	2292	0	1	0
3332	1	1	1	0	28	2292	0	1	0
3336	1	1	1	0	28	2292	0	1	0
3346	1	1	1	0	28	2292	0	1	0
3356	1	1	1	0	28	2292	0	1	0
3366	1	1	1	0	28	2292	0	1	0
3376	1	1	1	0	28	2292	0	1	0
3386	1	1	1	0	28	2292	0	1	0
3396	1	1	1	0	26	1908	0	1	0
3406	1	1	1	0	8	437	0	1	0
3407	1	1	1	0	6	325	0	1	0
3408	1	1	1	0	6	325	0	1	0
3409	1	1	1	0	6	325	0	1	0
3416	1	1	1	0	22	1431	0	1	0
3426	1	1	1	0	24	1692	0	1	0
3436	1	1	1	0	26	1908	0	1	0
3446	1	1	1	0	28	2292	0	1	0
3456	1	1	1	0	28	2292	0	1	0
3466	1	1	1	0	28	2292	0	1	0
3476	1	1	1	0	28	2292	0	1	0
3486	1	1	1	0	28	2292	0	1	0
3496	1	1	1	0	28	2292	0	1	0
3506	1	1	1	0	28	2292	0	1	0
3516	1	1	1	0	28	2292	0	1	0
3526	1	1	1	0	28	2292	0	1	0
3536	1	1	1	0	28	2292	0	1	0
3546	1	1	1	0	26	1908	0	1	0
3556	1	1	1	0	24	1692	0	1	0
3566	1	1	1	0	22	1431	0	1	0
3572	1	1	1	0	22	1431	0	1	0
3576	1	1	1	0	20	1335	0	1	0
3577	1	1	1	0	20	1335	0	1	0
3586	1	1	1	0	20	1335	0	1	0
3596	1	1	1	0	18	1143	0	1	0
3606	1	1	1	0	18	1143	0	1	0
3616	1	1	1	0	20	1335	0	1	0
3626	1	1	1	0	22	1431	0	1	0
3636	1	1	1	0	24	1692	0	1	0
3646	1	1	1	0	28	2292	0	1	0
3656	1	1	1	0	28	2292	0	1	0
3666	1	1	1	0	28	2292	0	1	0
3676	1	1	1	0	28	2292	0	1	0
3686	1	1	1	0	28	2292	0	1	0
3696	1	1	1	0	28	2292	0	1	0
3706	1	1	1	0	28	2292	0	1	0
3716	1	1	1	0	28	2292	0	1	0
3726	1	1	1	0	28	2292	0	1	0
3736	1	1	1	0	28	2292	0	1	0
3746	1	1	1	0	28	2292	0	1	0
3756	1	1	1	0	28	2292	0	1	0
3766	1	1	1	0	28	2292	0	1	0
3776	1	1	1	0	28	2292	0	1	0
3786	1	1	1	0	28	2292	0	1	0
3796	1	1	1	0	28	2292	0	1	0
3806	1	1	1	0	28	2292	0	1	0
3812	1	1	1	0	28	2292	0	1	0
3816	1	1	1	0	28	2292	0	1	0
3826	1	1	1	0	28	2292	0	1	0
3836	1	1	1	0	28	2292	0	1	0
3846	1	1	1	0	28	2292	0	1	0
3856	1	1	1	0	28	2292	0	1	0
3866	1	1	1	0	28	2292	0	1	0
3876	1	1	1	0	28	2292	0	1	0
3886	1	1	1	0	28	2292	0	1	0
3896	1	1	1	0	28	2292	0	1	0
3906	1	1	1	0	28	2292	0	1	0
3916	1	1	1	0	28	2292	0	1	0
3926	1	1	1	0	28	2292	0	1	0
3936	1	1	1	0	28	2292	0	1	0
3946	1	1	1	0	26	1908	0	1	0
3956	1	1	1	0	24	1692	0	1	0
3966	1	1	1	0	20	1335	0	1	0
3976	1	1	1	0	20	1335	0	1	0
3986	1	1	1	0	20	1335	0	1	0
3996	1	1	1	0	24	1692	0	1	0
4006	1	1	1	0	28	2292	0	1	0
4016	1	1	1	0	28	2292	0	1	0
4026	1	1	1	0	28	2292	0	1	0
4036	1	1	1	0	28	2292	0	1	0
4046	1	1	1	0	28	2292	0	1	0
4052	1	1	1	0	28	2292	0	1	0
4056	1	1	1	0	28	2292	0	1	0
4066	1	1	1	0	28	2292	0	1	0
4076	1	1	1	0	28	2292	0	1	0
4086	1	1	1	0	28	2292	0	1	0
4096	1	1	1	0	24	1692	0	1	0
4106	1	1	1	0	22	1431	0	1	0
4116	1	1	1	0	24	1692	0	1	0
4126	1	1	1	0	26	1908	0	1	0
4136	1	1	1	0	24	1692	0	1	0
4146	1	1	1	0	22	1431	0	1	0
4156	1	1	1	0	24	1692	0	1	0
4166	1	1	1	0	26	1908	0	1	0
4176	1	1	1	0	28	2292	0	1	0
4186	1	1	1	0	28	2292	0	1	0
4196	1	1	1	0	28	2292	0	1	0
4206	1	1	1	0	28	2292	0	1	0
4216	1	1	1	0	28	2292	0	1	0
4226	1	1	1	0	28	2292	0	1	0
4236	1	1	1	0	28	2292	0	1	0
4246	1	1	1	0	28	2292	0	1	0
4256	1	1	1	0	28	2292	0	1	0
4266	1	1	1	0	28	2292	0	1	0
4276	1	1	1	0	28	2292	0	1	0
4286	1	1	1	0	28	2292	0	1	0
4292	1	1	1	0	28	2292	0	1	0
4296	1	1	1	0	28	2292	0	1	0
4306	1	1	1	0	28	2292	0	1	0
4316	1	1	1	0	28	2292	0	1	0
4326	1	1	1	0	28	2292	0	1	0
4336	1	1	1	0	28	2292	0	1	0
4346	1	1	1	0	28	2292	0	1	0
4356	1	1	1	0	28	2292	0	1	0
4366	1	1	1	0	28	2292	0	1	0
4376	1	1	1	0	28	2292	0	1	0
4386	1	1	1	0	28	2292	0	1	0
4396	1	1	1	0	28	2292	0	1	0
4406	1	1	1	0	28	2292	0	1	0
4416	1	1	1	0	28	2292	0	1	0
4426	1	1	1	0	28	2292	0	1	0
4436	1	1	1	0	28	2292	0	1	0
4446	1	1	1	0	28	2292	0	1	0
4456	1	1	1	0	28	2292	0	1	0
4466	1	1	1	0	28	2292	0	1	0
4476	1	1	1	0	28	2292	0	1	0
4486	1	1	1	0	28	2292	0	1	0
4496	1	1	1	0	28	2292	0	1	0
4506	1	1	1	0	28	2292	0	1	0
4516	1	1	1	0	28	2292	0	1	0
4526	1	1	1	0	28	2292	0	1	0
4532	1	1	1	0	28	2292	0	1	0
4536	1	1	1	0	28	2292	0	1	0
4546	1	1	1	0	28	2292	0	1	0
4556	1	1	1	0	28	2292	0	1	0
4566	1	1	1	0	28	2292	0	1	0
4576	1	1	1	0	28	2292	0	1	0
4586	1	1	1	0	28	2292	0	1	0
4596	1	1	1	0	28	2292	0	1	0
4606	1	1	1	0	28	2292	0	1	0
4612	1	1	1	0	28	2292	0	1	0
4616	1	1	1	0	28	2292	0	1	0
4626	1	1	1	0	28	2292	0	1	0
4636	1	1	1	0	28	2292	0	1	0
4646	1	1	1	0	28	2292	0	1	0
4656	1	1	1	0	28	2292	0	1	0
4666	1	1	1	0	28	2292	0	1	0
4686	1	1	1	0	28	2292	0	1	0
4696	1	1	1	0	28	2292	0	1	0
4706	1	1	1	0	28	2292	0	1	0
4716	1	1	1	0	28	2292	0	1	0
4726	1	1	1	0	28	2292	0	1	0
4736	1	1	1	0	28	2292	0	1	0
4746	1	1	1	0	28	2292	0	1	0
4756	1	1	1	0	28	2292	0	1	0
4766	1	1	1	0	28	2292	0	1	0
4772	1	1	1	0	28	2292	0	1	0
4776	1	1	1	0	28	2292	0	1	0
4786	1	1	1	0	28	2292	0	1	0
4796	1	1	1	0	28	2292	0	1	0
4806	1	1	1	0	28	2292	0	1	0
4816	1	1	1	0	28	2292	0	1	0
4826	1	1	1	0	28	2292	0	1	0
4836	1	1	1	0	28	2292	0	1	0
4846	1	1	1	0	28	2292	0	1	0
4856	1	1	1	0	28	2292	0	1	0
4866	1	1	1	0	28	2292	0	1	0
4876	1	1	1	0	28	2292	0	1	0
4886	1	1	1	0	28	2292	0	1	0
4896	1	1	1	0	28	2292	0	1	0
4906	1	1	1	0	28	2292	0	1	0
4916	1	1	1	0	28	2292	0	1	0
4926	1	1	1	0	28	2292	0	1	0
4936	1	1	1	0	28	2292	0	1	0
4946	1	1	1	0	28	2292	0	1	0
4956	1	1	1	0	28	2292	0	1	0
4966	1	1	1	0	28	2292	0	1	0
4976	1	1	1	0	28	2292	0	1	0
4986	1	1	1	0	28	2292	0	1	0
4996	1	1	1	0	28	2292	0	1	0
5006	1	1	1	0	28	2292	0	1	0
5012	1	1	1	0	28	2292	0	1	0
5016	1	1	1	0	28	2292	0	1	0
5026	1	1	1	0	28	2292	0	1	0
5036	1	1	1	0	28	2292	0	1	0
5046	1	1	1	0	28	2292	0	1	0
5056	1	1	1	0	28	2292	0	1	0
5066	1	1	1	0	28	2292	0	1	0
5076	1	1	1	0	24	1692	0	1	0
5086	1	1	1	0	20	1335	0	1	0
5096	1	1	1	0	24	1692	0	1	0
5106	1	1	1	0	14	807	0	1	0
5107	1	1	1	0	14	807	0	1	0
5116	1	1	1	0	18	1143	0	1	0
5126	1	1	1	0	28	2292	0	1	0
5136	1	1	1	0	28	2292	0	1	0
5146	1	1	1	0	28	2292	0	1	0
5156	1	1	1	0	28	2292	0	1	0
5166	1	1	1	0	28	2292	0	1	0
5176	1	1	1	0	28	2292	0	1	0
5186	1	1	1	0	28	2292	0	1	0
5196	1	1	1	0	28	2292	0	1	0
5206	1	1	1	0	28	2292	0	1	0
5216	1	1	1	0	28	2292	0	1	0
5226	1	1	1	0	28	2292	0	1	0
5236	1	1	1	0	28	2292	0	1	0
5246	1	1	1	0	28	2292	0	1	0
5252	1	1	1	0	28	2292	0	1	0
5256	1	1	1	0	28	2292	0	1	0
5266	1	1	1	0	28	2292	0	1	0
5276	1	1	1	0	28	2292	0	1	0
5286	1	1	1	0	28	2292	0	1	0
5296	1	1	1	0	28	2292	0	1	0
5306	1	1	1	0	28	2292	0	1	0
5316	1	1	1	0	28	2292	0	1	0
5326	1	1	1	0	28	2292	0	1	0
5336	1	1	1	0	28	2292	0	1	0
5346	1	1	1	0	28	2292	0	1	0
5356	1	1	1	0	28	2292	0	1	0
5366	1	1	1	0	28	2292	0	1	0
5376	1	1	1	0	28	2292	0	1	0
5386	1	1	1	0	28	2292	0	1	0
5396	1	1	1	0	28	2292	0	1	0
5406	1	1	1	0	28	2292	0	1	0
5416	1	1	1	0	28	2292	0	1	0
5426	1	1	1	0	26	1908	0	1	0
5436	1	1	1	0	18	1143	0	1	0
5446	1	1	1	0	18	1143	0	1	0
5456	1	1	1	0	28	2292	0	1	0
5466	1	1	1	0	28	2292	0	1	0
5476	1	1	1	0	28	2292	0	1	0
5486	1	1	1	0	28	2292	0	1	0
5492	1	1	1	0	28	2292	0	1	0
5496	1	1	1	0	28	2292	0	1	0
5506	1	1	1	0	28	2292	0	1	0
5516	1	1	1	0	28	2292	0	1	0
5526	1	1	1	0	28	2292	0	1	0
5536	1	1	1	0	28	2292	0	1	0
5546	1	1	1	0	28	2292	0	1	0
5556	1	1	1	0	28	2292	0	1	0
5566	1	1	1	0	28	2292	0	1	0
5576	1	1	1	0	28	2292	0	1	0
5586	1	1	1	0	28	2292	0	1	0
5596	1	1	1	0	28	2292	0	1	0
5606	1	1	1	0	28	2292	0	1	0
5616	1	1	1	0	28	2292	0	1	0
5626	1	1	1	0	28	2292	0	1	0
5636	1	1	1	0	28	2292	0	1	0
5646	1	1	1	0	28	2292	0	1	0
5656	1	1	1	0	28	2292	0	1	0
5666	1	1	1	0	28	2292	0	1	0
5676	1	1	1	0	28	2292	0	1	0
5686	1	1	1	0	28	2292	0	1	0
5696	1	1	1	0	28	2292	0	1	0
5706	1	1	1	0	28	2292	0	1	0
5716	1	1	1	0	28	2292	0	1	0
5726	1	1	1	0	28	2292	0	1	0
5732	1	1	1	0	28	2292	0	1	0
5736	1	1	1	0	28	2292	0	1	0
5746	1	1	1	0	28	2292	0	1	0
5756	1	1	1	0	28	2292	0	1	0
5766	1	1	1	0	28	2292	0	1	0
5776	1	1	1	0	28	2292	0	1	0
5786	1	1	1	0	28	2292	0	1	0
5796	1	1	1	0	28	2292	0	1	0
5806	1	1	1	0	28	2292	0	1	0
5816	1	1	1	0	28	2292	0	1	0
5826	1	1	1	0	28	2292	0	1	0
5836	1	1	1	0	28	2292	0	1	0
5846	1	1	1	0	28	2292	0	1	0
5856	1	1	1	0	28	2292	0	1	0
5866	1	1	1	0	28	2292	0	1	0
5876	1	1	1	0	28	2292	0	1	0
5886	1	1	1	0	28	2292	0	1	0
5896	1	1	1	0	28	2292	0	1	0
5906	1	1	1	0	28	2292	0	1	0
5916	1	1	1	0	28	2292	0	1	0
5926	1	1	1	0	28	2292	0	1	0
5936	1	1	1	0	28	2292	0	1	0
5946	1	1	1	0	28	2292	0	1	0
5956	1	1	1	0	28	2292	0	1	0
5966	1	1	1	0	28	2292	0	1	0
5972	1	1	1	0	28	2292	0	1	0
5976	1	1	1	0	28	2292	0	1	0
5986	1	1	1	0	28	2292	0	1	0
5996	1	1	1	0	28	2292	0	1	0
6006	1	1	1	0	28	2292	0	1	0
6016	1	1	1	0	22	1431	0	1	0
6026	1	1	1	0	22	1431	0	1	0
6036	1	1	1	0	24	1692	0	1	0
6046	1	1	1	0	24	1692	0	1	0
6056	1	1	1	0	26	1908	0	1	0
6066	1	1	1	0	28	2292	0	1	0
6076	1	1	1	0	28	2292	0	1	0
6086	1	1	1	0	28	2292	0	1	0
6096	1	1	1	0	28	2292	0	1	0
6106	1	1	1	0	28	2292	0	1	0
6116	1	1	1	0	28	2292	0	1	0
6126	1	1	1	0	28	2292	0	1	0
6136	1	1	1	0	28	2292	0	1	0
6146	1	1	1	0	28	2292	0	1	0
6156	1	1	1	0	28	2292	0	1	0
6166	1	1	1	0	28	2292	0	1	0
6176	1	1	1	0	28	2292	0	1	0
6186	1	1	1	0	28	2292	0	1	0
6196	1	1	1	0	28	2292	0	1	0
6206	1	1	1	0	28	2292	0	1	0
6212	1	1	1	0	28	2292	0	1	0
6216	1	1	1	0	28	2292	0	1	0
6226	1	1	1	0	28	2292	0	1	0
6236	1	1	1	0	28	2292	0	1	0
6246	1	1	1	0	28	2292	0	1	0
6256	1	1	1	0	28	2292	0	1	0
6266	1	1	1	0	28	2292	0	1	0
6276	1	1	1	0	28	2292	0	1	0
6296	1	1	1	0	28	2292	0	1	0
6327	1	1	1	0	28	2292	0	1	0
6336	1	1	1	0	28	2292	0	1	0
6346	1	1	1	0	28	2292	0	1	0
6356	1	1	1	0	28	2292	0	1	0
6366	1	1	1	0	28	2292	0	1	0
6376	1	1	1	0	24	1692	0	1	0
6386	1	1	1	0	14	807	0	1	0
6387	1	1	1	0	14	807	0	1	0
6396	1	1	1	0	16	967	0	1	0
